"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-06","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9528.4","","","","1"
"2019-07","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9534.1","","","","1"
"2019-08","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9561.0","","","","1"
"2019-09","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9589.9","","","","1"
"2019-10","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9582.8","","","","1"
"2019-11","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9585.2","","","","1"
"2019-12","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9596.7","","","","1"
"2020-01","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9622.2","","","","1"
"2020-02","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9606.6","","","","1"
"2020-03","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9242.4","","","","1"
"2020-04","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","8731.4","","","","1"
"2020-05","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","8873.7","","","","1"
"2020-06","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9332.3","","","","1"
"2020-07","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9351.1","","","","1"
"2020-08","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9395.2","","","","1"
"2020-09","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9588.6","","","","1"
"2020-10","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9620.6","","","","1"
"2020-11","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9621.0","","","","1"
"2020-12","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9621.0","","","","1"
"2021-01","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9534.7","","","","1"
"2021-02","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9595.7","","","","1"
"2021-03","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9611.9","","","","1"
"2021-04","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9577.2","","","","1"
"2021-05","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9545.8","","","","1"
"2021-06","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9657.2","","","","1"
"2021-07","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9655.9","","","","1"
"2021-08","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9687.7","","","","1"
"2021-09","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9788.8","","","","1"
"2021-10","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9750.8","","","","1"
"2021-11","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9776.9","","","","1"
"2021-12","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9814.3","","","","1"
"2022-01","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9769.8","","","","1"
"2022-02","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9832.4","","","","1"
"2022-03","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9855.7","","","","1"
"2022-04","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9857.7","","","","1"
"2022-05","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9902.8","","","","1"
"2022-06","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9875.1","","","","1"
"2022-07","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9863.9","","","","1"
"2022-08","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9884.3","","","","1"
"2022-09","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9889.8","","","","1"
"2022-10","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9955.1","","","","1"
"2022-11","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9941.2","","","","1"
"2022-12","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","9976.4","","","","1"
"2023-01","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10048.2","","","","1"
"2023-02","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10084.8","","","","1"
"2023-03","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10094.1","","","","1"
"2023-04","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10102.0","","","","1"
"2023-05","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10119.5","","","","1"
"2023-06","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10152.1","","","","1"
"2023-07","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10193.3","","","","1"
"2023-08","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10215.0","","","","1"
"2023-09","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10234.0","","","","1"
"2023-10","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10246.8","","","","1"
"2023-11","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10257.3","","","","1"
"2023-12","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10277.7","","","","1"
"2024-01","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10296.5","","","","1"
"2024-02","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10305.6","","","","1"
"2024-03","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10335.4","","","","1"
"2024-04","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10378.4","","","","1"
"2024-05","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10400.5","","","","1"
"2024-06","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10432.8","","","","1"
"2024-07","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10420.1","","","","1"
"2024-08","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10447.8","","","","1"
"2024-09","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10452.0","","","","1"
"2024-10","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10460.0","","","","1"
"2024-11","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10507.6","","","","1"
"2024-12","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10536.6","","","","1"
"2025-01","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10582.5","","","","1"
"2025-02","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10553.5","","","","1"
"2025-03","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10590.6","","","","1"
"2025-04","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10577.5","","","","1"
"2025-05","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10596.6","","","","1"
"2025-06","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10622.1","","","","1"
"2025-07","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10593.2","","","","1"
"2025-08","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10587.0","","","","1"
"2025-09","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10636.8","","","","1"
"2025-10","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10659.3","","","","1"
"2025-11","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10651.4","","","","1"
"2025-12","Canada","2021A000011124","Labour force","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062828","1.2.3.1.1.1","10679.7","","","","1"
"2015-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17813.1","","","","1"
"2015-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17827.2","","","","1"
"2015-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17854.1","","","","1"
"2015-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17819.4","","","","1"
"2015-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17843.7","","","","1"
"2015-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17836.7","","","","1"
"2015-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17863.3","","","","1"
"2015-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17889.0","","","","1"
"2015-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17890.2","","","","1"
"2015-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17899.1","","","","1"
"2015-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17872.6","","","","1"
"2015-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17867.4","","","","1"
"2016-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17871.6","","","","1"
"2016-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17889.0","","","","1"
"2016-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17892.8","","","","1"
"2016-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17919.7","","","","1"
"2016-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17947.4","","","","1"
"2016-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17954.5","","","","1"
"2016-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17943.2","","","","1"
"2016-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17994.2","","","","1"
"2016-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18032.5","","","","1"
"2016-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18051.2","","","","1"
"2016-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18076.0","","","","1"
"2016-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18104.0","","","","1"
"2017-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18172.5","","","","1"
"2017-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18216.6","","","","1"
"2017-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18241.5","","","","1"
"2017-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18271.6","","","","1"
"2017-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18312.9","","","","1"
"2017-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18371.4","","","","1"
"2017-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18416.9","","","","1"
"2017-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18436.4","","","","1"
"2017-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18442.5","","","","1"
"2017-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18475.1","","","","1"
"2017-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18550.5","","","","1"
"2017-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18619.7","","","","1"
"2018-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18576.8","","","","1"
"2018-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18570.3","","","","1"
"2018-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18630.1","","","","1"
"2018-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18613.0","","","","1"
"2018-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18621.7","","","","1"
"2018-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18677.6","","","","1"
"2018-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18763.9","","","","1"
"2018-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18704.7","","","","1"
"2018-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18797.5","","","","1"
"2018-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18814.9","","","","1"
"2018-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18869.4","","","","1"
"2018-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18892.8","","","","1"
"2019-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18920.5","","","","1"
"2019-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18965.7","","","","1"
"2019-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18932.9","","","","1"
"2019-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19053.7","","","","1"
"2019-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19067.3","","","","1"
"2019-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19078.6","","","","1"
"2019-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19072.4","","","","1"
"2019-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19133.9","","","","1"
"2019-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19142.8","","","","1"
"2019-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19130.9","","","","1"
"2019-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19096.8","","","","1"
"2019-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19186.5","","","","1"
"2020-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19204.7","","","","1"
"2020-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","19202.9","","","","1"
"2020-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18058.2","","","","1"
"2020-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16085.8","","","","1"
"2020-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16410.7","","","","1"
"2020-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17469.4","","","","1"
"2020-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","17895.5","","","","1"
"2020-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18129.3","","","","1"
"2020-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18555.9","","","","1"
"2020-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18616.4","","","","1"
"2020-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","18650.0","","","","1"
